MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
15.3,22,12,NA,0,SSW,SSE,11,15,83,70,1026.3,1024.2,18.2,19.8,Yes,Yes
10.8,18.1,61,SE,61,W,SSW,15,19,90,60,1024.3,1025.1,11.6,15.5,Yes,Yes
20.1,27.5,0,S,57,SSW,E,17,22,60,54,1003.4,1002.3,22.9,24.6,No,No
10.8,20.5,3.8,W,54,W,W,20,31,61,31,1001.9,1003.7,15,19.3,Yes,No
8.8,23.4,0,NA,0,W,E,15,11,68,43,1021.2,1015.7,11.2,21.3,No,No
15.2,16.9,46.4,NA,0,SSW,S,24,24,82,84,1020.1,1018.6,16,16.6,Yes,Yes
21,26.8,1.6,SSW,46,SSW,S,20,22,75,58,1018.6,1018.3,22.3,25.8,Yes,No
7.3,18.5,0,W,33,W,S,15,13,58,47,1008.5,1008.2,11.5,16.9,No,Yes
16.5,22.6,0.6,ENE,37,SE,ESE,4,22,54,60,1016.1,1013.8,21.1,21.6,No,No
12.4,27.4,0,NNE,35,W,NE,6,17,46,35,1016.6,1010.7,20.3,26.2,No,No
17.3,23.9,0,NNE,43,ESE,E,4,28,57,53,1025.6,1021.9,21.1,23.1,No,No
13.6,22.6,0,NNW,30,WNW,WSW,13,19,57,29,1020.7,1019.5,17.1,21.9,No,Yes
18.3,21.6,0,SSE,44,SSE,SE,26,13,55,63,1018.3,1019.4,20.9,19.5,No,Yes
9.9,16.5,15,NA,0,W,SSW,19,13,82,78,1028.2,1027.1,11.7,15.9,Yes,Yes
7.9,18.5,3.8,WSW,37,W,ESE,20,17,50,36,1019.6,1017.1,13.5,16.9,Yes,No
10.2,21.3,0,W,35,WNW,E,17,17,46,42,1014.7,1011.3,16.2,19.6,No,Yes
15.8,24.9,0,N,35,WNW,NW,7,15,81,62,1008,1006.6,19.9,20.2,No,No
8.3,18.7,0,SSW,39,WNW,S,20,22,52,44,1020.3,1017.5,12.1,18.1,No,No
20.4,26.4,0,E,30,W,E,13,19,78,58,1021,1018.4,21.9,25.7,No,No
16.6,23,12.2,SSE,63,SSE,SSE,33,31,55,54,1017.5,1018.2,20.1,22.4,Yes,No
6.4,17.2,0,NA,0,W,E,20,15,73,50,1022.2,1019.1,8.8,15.2,No,No
18.4,27.9,0,NW,54,WNW,WNW,28,22,28,10,1007.7,1005.3,21.5,27.6,No,No
18.9,24.1,0,NE,37,E,E,13,19,62,72,1017.3,1015.3,23.9,22.4,No,No
16.4,21.6,5.6,SSW,44,S,SSE,11,17,94,91,1016.4,1014.5,17.3,20.2,Yes,Yes
7.7,16.3,0.6,NA,0,W,SSW,24,24,68,38,1025.6,1026.1,9.1,15.6,No,No
14.4,22.7,0,SSE,48,SW,SE,19,26,100,45,1020.8,1019.7,18.6,20.2,No,No
22.1,28,0,NE,46,NE,NE,19,28,62,57,1016.9,1015.7,25.4,26.8,No,No
21.1,28.2,0,NA,0,E,NE,4,24,72,59,1018.7,1015.8,24.6,27.5,No,No
19.7,32.4,0,SSE,43,ESE,ENE,7,17,59,44,1011.8,1010.1,25.1,30.3,No,Yes
17.9,21.4,4.2,NA,0,S,ESE,20,9,77,88,1010,1010.1,20.4,19.2,Yes,Yes
13,21.4,2.6,NA,0,W,E,15,20,91,53,1024.5,1021.4,14.5,20,Yes,Yes
9.5,18.6,8.8,NA,0,W,SSE,13,20,97,65,1028.1,1024.7,10.8,16.8,Yes,No
22.3,29,0,NA,0,NE,ENE,6,19,83,69,1010.9,1007.2,25.1,27.7,No,No
15,23.6,0,NA,0,W,ESE,20,19,52,42,1014.7,1013.4,17.5,21.8,No,No
18.7,22.8,0,NA,0,ENE,E,17,30,80,65,1025.2,1023.4,20,22.1,No,No
19.3,23.3,10.8,NA,0,S,S,13,24,92,79,1002.2,1002,20.3,19.8,Yes,Yes
9.8,14.8,0,W,39,NNW,W,9,13,63,70,1007.2,1006,12.9,14.3,No,Yes
14.2,17.9,0,S,37,SSW,S,17,19,64,51,1029.5,1028.6,14.9,16.5,No,No
16.3,28.2,0,WSW,31,WNW,WNW,7,15,55,26,1017,1014.3,18.3,27.7,No,No
11.6,21.2,0,NA,0,WNW,SE,15,20,53,43,1020.8,1020.6,16.8,20.3,No,Yes
20.6,26,0,ENE,33,ENE,ENE,15,26,57,54,1024.2,1022.9,24.5,24.5,No,No
14.7,26.8,0,W,56,N,NNE,20,15,44,28,1019.6,1014.3,20.5,26.6,No,Yes
18.5,27.3,0,WSW,65,N,N,15,33,69,44,1003.5,995.6,19.8,26.4,No,Yes
18.8,22.7,0,NA,0,E,ESE,11,33,62,57,1012.8,1013.8,20.1,20.8,No,No
19.9,26.9,0,NA,0,SSE,E,7,13,70,60,1021.2,1019.4,23.9,24.9,No,No
15.2,21.8,0,NA,0,NNW,NNW,20,17,52,41,1008.4,1003.6,19.2,20.9,No,No
16.6,25.3,0,ENE,43,W,ENE,7,28,66,62,1019.7,1015.1,20.9,24.3,0,No
20,26.1,0,E,31,S,ESE,13,20,68,57,1007.5,1007.3,22.4,24.8,No,Yes
6.5,22.4,0,W,35,W,NE,20,11,64,43,1032.6,1026.2,9.7,20.1,No,No
6.4,18.5,0.2,W,44,WNW,WSW,11,26,64,33,1019.6,1017.1,8.9,17.7,No,No
18.2,27.1,0.2,WNW,57,NW,WNW,28,35,50,36,1005,1003.2,21.5,26.3,No,No
16.9,24.6,1,E,37,ESE,ESE,20,20,60,52,1019.9,1018.7,21.6,23.9,No,No
8.7,16.8,0,ESE,26,W,ESE,13,13,86,70,1023.8,1019,10.3,16.4,No,Yes
13.7,22.8,0,NNW,28,W,NNE,9,11,88,53,1018.9,1014.2,14.4,21.9,No,No
20.9,29.6,0,S,52,NNE,NE,17,17,63,63,1010.4,1007.4,26.5,26.5,No,No
18.1,24.5,0.4,E,33,SSW,ENE,13,11,69,83,1024.5,1023.6,21.8,21.6,No,No
11,25.2,0,E,28,WNW,ENE,11,20,57,51,1014.9,1011.6,16.9,21.6,No,No
12.4,20.9,0,W,28,W,E,20,19,47,53,1021.5,1018.5,16.6,18.3,No,No
8.6,16.8,13.8,NA,0,WNW,ESE,15,4,96,61,1029.6,1028.2,10.5,15.4,Yes,Yes
13.9,25,0,NNW,61,NNW,NW,24,35,40,21,1014.2,1007.3,17.7,24.5,No,No
18.4,21.9,8.8,SE,48,SE,ESE,26,28,87,66,1014.4,1013.7,18.8,21.2,Yes,Yes
16.5,24.6,1,NE,33,W,NE,2,19,66,51,1026.4,1021.8,21.3,24.2,No,No
17.1,19.6,0,NA,0,0,W,0,33,24,19,1004.3,1004.5,17.7,18.4,No,No
17.6,26.7,0.6,W,20,W,ESE,9,15,75,64,1017.8,1014.7,21.7,24,No,No
5.8,16.1,0,W,31,WNW,WNW,13,11,82,31,1022.7,1020.3,7.6,15.5,No,No
13.7,23.9,0,NA,0,W,ESE,20,15,55,54,1023,1021.5,16.7,23.3,No,No
13.1,21.4,13.4,W,59,W,W,30,28,53,38,1008.5,1008.7,17.7,20.6,Yes,No
15.2,22.6,0,NA,0,WNW,ENE,2,30,58,52,1022.6,1017.9,19.7,22,No,No
10.9,19.6,0,NA,0,W,SSE,19,11,62,52,1019.3,1016.9,14.1,18.6,No,No
21.1,29.3,0,NA,0,E,NE,7,22,63,51,1006.4,1000.2,26,28.2,No,No
8.1,19.8,0,W,26,WNW,NNE,19,13,82,53,1024.4,1020.8,9.5,19.2,No,No
16,24.1,0,NA,0,WNW,E,15,13,61,60,1014.5,1011.1,18.7,21.3,No,No
15.3,23.1,0,S,70,W,NE,6,35,65,57,1012.9,1007.7,19.2,22.2,No,No
20.5,25.9,0,NA,0,SE,ESE,15,17,57,51,1019.5,1018.3,21.9,24.7,No,No
8,16.5,0,NA,0,W,SSW,19,19,71,53,1022.4,1021.4,10.2,14.9,No,Yes
8.4,16.6,0,WSW,56,WSW,WSW,26,22,43,26,1013.7,1011.9,10.7,15.4,No,No
13.7,22.1,0,SW,41,W,E,15,22,30,43,1025.8,1025.1,17.9,19.7,No,No
9.4,19.5,0,W,26,WNW,NNW,11,7,84,52,1032.2,1028.5,11.4,18.2,No,No
17.3,23,9,NA,0,SE,SE,17,17,52,52,1019.3,1018.2,19.5,21.8,Yes,No
17.5,25,3.6,W,26,WNW,ESE,15,15,79,64,1022.4,1019.7,19.6,23.5,Yes,No
13.9,21.3,0,NA,0,NW,NE,7,9,56,60,1017.3,1012.2,16.3,21.2,No,No
18.8,26,0,NA,0,W,ENE,9,24,84,62,1022.8,1020,21.8,25.7,No,No
13.4,21.9,4.2,SSE,50,W,S,22,28,58,64,1020.7,1018.4,17.3,20.8,Yes,Yes
7.3,14.8,20.8,NA,0,SSW,S,24,28,65,53,1022.8,1024.1,11.2,13.4,Yes,No
18.6,20.2,41.8,SSW,50,SSW,S,24,22,94,88,1014,1015.1,18.6,19.4,Yes,Yes
21.7,28.7,0,SSE,37,SSW,ESE,17,17,72,59,1015.2,1012.6,23.6,26.6,No,No
15.6,22.2,22.8,NA,0,W,E,13,20,96,62,1024.6,1021.4,16.3,21.1,Yes,Yes
8,17.3,0,W,31,W,SSW,19,15,79,58,1021.6,1019.1,9.6,16.1,No,Yes
8.3,15.1,0,WSW,33,W,SSE,19,2,57,42,1023,1018.9,8.9,14.4,No,No
11.1,20.4,0,W,30,W,NNE,15,9,86,52,1022,1018.9,12.1,19.5,No,No
13.1,17.5,3.4,NA,0,W,SSW,11,13,88,73,1026.7,1024.8,14.2,17.3,Yes,No
18.5,25.9,3.8,NA,0,NNE,NNW,15,22,90,65,1016.6,1012.3,19.1,24.5,Yes,Yes
12.4,25.8,0,W,20,WNW,W,17,11,67,32,1018.7,1014.9,15.8,24.4,No,No
18.2,22.7,10.4,NNE,26,WNW,ENE,2,11,90,75,1020.5,1019.1,19.6,22,Yes,Yes
21,26.7,0,NA,0,WSW,ESE,4,13,83,72,1017.1,1014.3,23.7,25.8,No,Yes
8.9,15.3,0,NA,0,W,W,4,9,83,68,1019.1,1014.2,9.9,14.1,No,Yes
16.7,20,0,SSE,67,S,SSE,26,33,71,58,1021.8,1024,17.4,18.5,No,No
8.2,19.3,3,NNE,33,WNW,NE,17,15,93,54,1033.1,1029.3,9.9,18.3,Yes,No
9.7,19.8,0,NA,0,W,ESE,20,11,81,70,1020.8,1018.4,11.1,17.4,No,No
14.9,22.8,1.8,NA,0,SSW,ENE,15,22,85,71,1009.2,1003.9,18.5,20.2,Yes,No
13.9,19.6,2.2,ESE,39,ESE,E,19,19,59,50,1024,1021.9,18.4,19.3,Yes,No
15.7,18.9,11.6,SE,50,SSW,SE,15,22,87,62,1017.5,1017.2,15.8,18.7,Yes,Yes
16,22.7,6.8,NA,0,SW,S,9,17,85,65,1024.3,1022.5,17.2,20.1,Yes,Yes
20.7,27.4,1.2,E,31,ESE,E,4,20,82,62,1017.7,1016.9,23.8,26.8,Yes,No
14.8,18.3,38.8,SE,48,SSE,SSE,19,24,93,86,1016.4,1019.7,15.6,17.2,Yes,Yes
16.1,29.7,0.2,NE,31,W,NE,19,19,58,33,1021,1018.7,19.9,28.7,No,No
18.7,19.5,0.8,SSE,59,SSE,SSE,26,33,81,86,1010.6,1013.6,19.4,16.9,No,Yes
19.3,25.8,45.8,SSE,65,SE,ESE,24,22,88,79,1022.9,1022.2,21.8,24.1,Yes,Yes
20.3,27,0,NNW,41,SE,ENE,6,19,70,63,1017.6,1013.2,23,25.7,No,No
14.7,22.7,0,NA,0,W,E,15,9,81,65,1023.6,1021,18.4,22.4,No,No
19.6,26.5,0,SE,37,SSE,SE,24,20,50,51,1023.4,1021.8,23,24.2,No,No
9.2,21.5,0,NA,0,WNW,W,20,13,40,30,1017.4,1014,14.7,21.4,No,No
10.5,19.8,0,NW,28,W,NE,13,15,70,63,1027.4,1021.4,14,17.4,No,Yes
13,21,0,W,33,WSW,ESE,17,17,44,53,1019,1017.1,16.8,17.6,No,No
20.9,22.7,0,SE,44,SSE,SE,28,24,66,61,1014.9,1015.2,21.7,21.7,No,Yes
10.6,21.3,20,NA,0,W,SSE,22,15,83,50,1023.7,1022.1,12.2,20.8,Yes,No
17.2,25.2,0,NA,0,0,E,0,26,73,67,1016.2,1013.7,20.9,24.7,No,No
19.6,27,0,NA,0,0,ENE,0,15,78,63,1016.9,1013,22.6,26.5,No,No
15.6,17,2.6,NA,0,SSW,SSE,17,24,88,60,1015.5,1018,15.6,16.9,Yes,Yes
15.5,24.2,0.6,ESE,28,WNW,ESE,11,19,72,57,1027.4,1026.3,19.7,22.5,No,No
14.3,21.9,0,SSE,44,WNW,SSE,9,22,58,49,1014,1015.8,17.7,19.8,No,No
12.3,24,0,NA,0,W,E,17,19,66,47,1018.3,1015.1,17.3,22.2,No,No
18.7,24.5,0.2,NA,0,SE,SE,19,28,55,54,1035,1034.8,23.3,22.5,No,No
15.3,22.4,16,SSE,39,WSW,SSE,13,9,83,63,1025.5,1023.6,16.9,21.1,Yes,Yes
20.4,22.6,0,NA,0,SE,S,15,7,79,84,1022.5,1019.3,21.6,20.9,No,Yes
18.2,23.4,0,NA,0,ENE,E,2,20,59,64,1015.2,1012.6,20.2,22,No,No
9.7,20.6,0.4,NA,0,W,E,22,24,51,42,1017.7,1014.4,12.8,17.2,No,No
13.7,23,11.2,W,26,W,E,20,9,74,52,1030.5,1027.2,15.6,21,Yes,No
8.6,13.7,8.8,S,37,S,S,11,15,84,87,1030.7,1029.5,12.8,12.9,Yes,Yes
19.5,26.6,0,WSW,91,NNW,NE,7,17,64,62,1013,1008.4,22.5,25.8,No,Yes
19.7,26.8,0,ESE,33,SW,ESE,7,17,66,53,1021.9,1020.2,21.9,24.7,No,No
15.3,23.7,0,NE,35,WNW,NE,15,19,78,54,1028.1,1023.7,17.8,23,No,No
20.3,28.8,0,NNE,50,NNE,ENE,13,30,59,52,1021.1,1018.9,25.1,28.1,No,No
14.7,22.7,0,NNE,52,ENE,NE,6,22,61,60,1021.9,1015.9,19.5,21.2,No,Yes
13.1,24.7,0,NA,0,NNW,E,9,11,75,63,1012.7,1006.6,17.4,22.6,No,No
16.8,25.6,0,NE,37,W,E,13,19,78,57,1022.3,1020,20.1,24.1,No,No
20.3,27.3,0,NA,0,0,SSE,0,26,64,68,1004.2,1003,24.6,25.6,No,No
15.4,18.5,2.4,NNW,22,N,NNW,7,7,85,73,1021.8,1018.4,15.6,17.9,Yes,Yes
16.2,20.2,6.6,SSW,52,SSW,SSW,22,17,83,85,1024.2,1024.5,16.8,16.5,Yes,Yes
18.1,28,0,ENE,31,WSW,E,13,24,31,40,1009.7,1005,23.7,24.9,No,No
13,24.3,4.8,NE,22,W,E,9,9,85,48,1023.8,1020.6,14.5,23,Yes,No
18.4,22.6,0,ESE,39,E,ESE,15,28,57,50,1014.7,1015.1,20.8,21.4,No,No
7.9,20.2,0,W,30,W,S,22,17,72,59,1030.5,1028.1,10,18.9,No,No
14.7,17.9,12.6,NA,0,SW,SSE,6,22,90,89,1024,1022.1,16.2,17.2,Yes,Yes
12.5,18.6,0.4,ENE,37,W,E,11,13,62,72,1024.5,1021.7,16.6,17.4,No,No
18.9,27.3,2.2,NE,41,N,NE,11,24,75,65,1014.3,1009.8,22.4,26.4,Yes,Yes
8.7,13.6,1.6,W,30,W,SSW,19,17,83,84,1035,1033.6,9.3,11.8,Yes,Yes
18.9,33.2,0,NNW,65,ENE,NW,22,22,63,29,1009.7,1003.5,21.7,31.2,No,Yes
16.4,25.9,0,W,70,WSW,WSW,20,31,41,18,1011.7,1012.9,20.2,23.7,No,No
14.8,19.7,27.2,NA,0,0,0,0,0,53,62,1023.9,1022,19.2,18.7,Yes,Yes
11,18.9,0,NA,0,NNW,W,13,33,55,32,1007.9,1006.4,13,17.8,No,No
20.2,23.4,0,NA,0,ESE,E,17,24,59,70,1023.8,1022.7,23.3,22.3,No,Yes
18.9,28.4,1.4,NA,0,NNW,E,19,20,74,60,1008,1005,23.1,27.5,Yes,No
16.7,21.4,0,SSE,33,SSE,ESE,17,20,57,62,1022.1,1021.4,21,18.7,No,No
17.1,25.2,6.8,ESE,35,W,ESE,11,9,82,67,1020,1019.6,19.8,24.7,Yes,No
12.4,19.3,10.2,W,67,WNW,WNW,31,33,36,23,1014.2,1011.8,13.6,18.9,Yes,No
25.1,38.1,0,SSE,59,WNW,SSE,20,31,26,52,1005.4,1006.8,36.5,30.1,No,No
19.6,22.5,0,NA,0,SE,E,15,11,62,59,1021.2,1019.8,20.9,21.8,No,No
7.1,20.4,0,W,28,W,N,22,15,83,41,1029.3,1025.6,9.4,19.6,No,No
16.4,22.2,0,NA,0,SW,WSW,26,20,42,21,1009.9,1010.8,16.6,21.2,No,No
11.2,20.1,0,NA,0,W,SSW,19,13,81,63,1020.9,1019.6,12.7,19,No,Yes
14,21.2,0,N,31,W,NE,9,15,61,78,1012.5,1007.5,16,16.8,No,Yes
18.8,31.2,0,SSW,28,W,E,9,17,62,54,1015,1011.7,23.1,28.6,No,No
8.6,17.4,0.8,SE,78,W,SSE,28,39,85,74,1014.2,1015.8,9.1,16.2,No,Yes
7.1,17.7,0,NA,0,WNW,ENE,15,20,72,60,1019.2,1014.2,12.3,16.8,No,No
10.3,20.9,0,W,39,W,NW,22,7,54,32,1017.9,1016.8,12.8,20.2,No,No
21.4,28.6,0,NA,0,E,ENE,9,17,69,53,1010.8,1007.5,24.2,28.1,No,No
16.9,25,0,S,37,WNW,SE,15,17,86,61,1018.7,1014.3,18.1,24.2,No,No
21.6,25.2,0,NA,0,E,E,13,13,73,64,1014.5,1013.3,23.2,24.7,No,No
22.3,30.2,0,S,31,SSW,SSE,13,19,74,56,1016.8,1015.4,24.5,28.9,No,No
18.7,23.5,94.4,ENE,33,SE,ESE,6,17,91,71,1023.2,1019.6,19.5,23.3,Yes,Yes
8.7,18,2.2,SW,30,WNW,S,20,13,88,64,1023.5,1022.4,10.5,16.4,Yes,No
14.6,24.2,8.8,NA,0,W,SSE,11,20,80,53,1014,1013.4,17.2,23.3,Yes,No
20.3,31.2,0,ENE,31,WNW,E,11,24,75,57,1011.9,1009.9,23.7,27.7,No,No
11.4,21.8,0,NNE,56,WNW,NE,17,17,69,59,1024.4,1019.4,15.3,20,No,No
9.2,20.6,0.2,W,46,W,WNW,15,28,59,34,1013.2,1009.6,13.6,20.1,No,No
20.8,32.4,0,NA,0,WSW,NE,2,13,76,51,1018,1014.6,24.4,30.6,No,No
16.1,29.2,0,NA,0,W,NE,6,24,72,43,1021.4,1016.6,20.2,27.7,No,No
5.6,22.5,0,W,30,W,W,17,9,55,26,1022,1015.2,9.5,21.4,No,No
19.9,30.5,0.8,NA,0,W,SE,11,15,82,57,1014.1,1013.2,23,28.2,No,No
7.7,16.8,0,NA,0,W,S,20,19,61,40,1020.3,1018.1,9.6,15.8,No,No
8.2,21.8,0,NA,0,N,N,11,6,69,36,1014.5,1009.7,13,21.4,No,No
20,31.4,0,SSE,72,W,S,13,39,75,65,1010.5,1012,23.8,24.9,No,Yes
19.5,20.9,0.2,S,59,SSE,S,13,19,72,83,1005.8,1008.8,20.9,17.1,No,Yes
10.6,20.8,0,WSW,48,W,S,22,20,48,43,1019.8,1018.9,14.6,18.5,No,No
6.9,18.9,0,WSW,48,W,WNW,19,11,56,31,1022.2,1017.9,9.5,18.5,No,No
14,20.9,10.2,SSE,33,SSE,SE,17,17,92,65,1031.3,1028.4,16,20.4,Yes,Yes
14.9,24.5,0,W,30,WNW,SE,22,11,60,34,1021.5,1020,15.9,23.6,No,No
22.8,27.6,0,NA,0,W,E,4,24,83,65,1023,1021.2,24.3,27.3,No,No
19.3,26.4,0,NA,0,W,NE,7,22,77,60,1021.9,1018.8,22.2,25,No,No
8.5,19.5,0,NA,0,W,W,19,30,59,41,1018.6,1017.6,11.8,18.8,0,No
8.4,17.5,0.6,NA,0,W,E,20,9,62,51,1026,1024.6,9.9,16.1,No,No
18.8,26.1,0.6,NE,39,N,NE,17,17,74,77,1009.7,1006,22.7,23.4,No,Yes
12.6,19.1,5.4,ESE,30,SSW,SE,15,17,77,58,1020.1,1017.9,15.3,17.4,Yes,Yes
17.7,26.7,0,W,46,W,S,28,13,50,42,1007.8,1008.7,20.5,24.8,No,No
17.2,20.1,27.6,E,43,ENE,E,30,19,94,89,1016.4,1015.3,18.9,19.9,Yes,Yes
21.8,33.5,0,NA,0,E,NNE,9,31,68,34,1013.3,1010.6,25.6,32.2,No,No
19.5,30.5,0,NA,0,WNW,W,13,28,28,20,1000.9,998.7,25.3,29.3,No,No
25,31.7,0,NA,0,ESE,E,9,19,59,58,1009.2,1007.6,29.5,29.1,No,No
13.1,22,0,NA,0,W,E,6,24,57,74,1020.1,1017.3,19.5,19.7,No,No
17.1,23.7,1.8,ENE,30,E,E,4,22,77,68,1018.6,1016.1,21.3,22.9,Yes,No
19.5,25.1,1.4,E,30,WNW,E,6,17,0,0,0,0,0,0,Yes,No
14.2,21.7,0,NA,0,W,WSW,24,30,49,38,1008.2,1008.1,18.7,21.7,No,No
16.9,23.6,0,ENE,28,W,E,13,19,69,54,1020.8,1018.8,20.5,22.8,No,No
18.8,26.5,0,N,33,NE,WNW,4,9,74,54,1018.7,1015.6,20.5,26,No,Yes
11.6,18.8,0.2,NNE,24,WNW,ESE,15,6,89,67,1029.6,1025.7,12.8,18.2,No,No
8.3,18.9,2.6,W,28,W,E,20,17,78,51,1024.5,1022.2,10.4,17.2,Yes,No
17.2,22.3,0.2,SSE,31,SSW,E,7,19,77,48,1023.8,1024.1,18.1,21.1,No,No
9.1,17.7,6.8,WSW,39,W,SSE,24,17,68,42,1023.2,1021.2,10.4,17.4,Yes,No
10.9,22.1,0,W,30,W,SSE,24,19,73,56,1024.7,1022.9,13.4,19.7,No,No
13.7,19.5,0.6,NW,35,NNW,N,9,17,84,77,1017.1,1012.6,14.2,16.7,No,Yes
12.1,21.7,0,ENE,44,WNW,E,9,30,59,55,1025.1,1021.2,17.2,20.8,No,No
7.8,17.1,0,WSW,33,W,W,19,15,69,37,1008.2,1005.6,9.7,16.1,No,No
14.7,19.6,1.4,SSE,30,W,ESE,19,7,73,57,1020.6,1018.5,15.4,19.1,Yes,Yes
15.2,19.1,2.8,NA,0,ESE,S,15,6,79,75,1026.6,1023.7,17.3,18.4,Yes,Yes
12.1,23.3,0,W,22,WNW,E,17,11,80,56,1025.4,1021.5,13.7,20.9,No,No
17.2,22.8,8.8,NA,0,W,S,20,20,77,70,1013.2,1013.5,17.3,19.2,Yes,No
11.3,21.1,0.2,W,20,W,ENE,15,15,94,60,1031.4,1027.8,12.3,20.6,No,No
14.8,20.7,11.2,W,46,NW,W,7,26,87,70,1020.5,1018,17,17.8,Yes,No
18,22.2,1.6,NW,43,NNE,NNE,11,17,76,72,1008.8,1003.7,20.1,21.8,Yes,No
17.1,23.3,1.2,E,26,WSW,ESE,11,17,67,48,1020.3,1017.7,19.2,23.2,Yes,No
14,18.8,0,NA,0,NW,WSW,20,26,67,42,1012.2,1011.5,16.6,16.7,No,No
18.8,23.5,99.4,E,59,ESE,ESE,22,39,92,81,1012.4,1010.1,19.4,22.2,Yes,Yes
11.2,15,0,NA,0,NW,NE,6,7,77,65,1017.1,1010.8,12.4,13.9,No,No
6.5,19.9,0,NA,0,W,NE,13,19,69,53,1020.5,1012,9.3,17.7,No,Yes
16.2,24.8,0,NA,0,WNW,NE,2,17,80,54,1021.3,1015.8,19.2,24.2,No,No
9.1,18.6,0,W,43,W,SSW,20,22,49,40,1021.4,1021.5,11.8,17.2,No,No
11.3,19.3,2.6,W,24,W,E,11,2,91,57,1026.6,1022.6,12.3,18.9,Yes,No
9.2,18,23.6,NA,0,ENE,E,11,19,95,46,1030.2,1028,10.9,17.8,Yes,No
12.6,21.5,0,E,33,WNW,E,15,22,79,62,1027,1024.7,14.8,20.2,No,No
21.8,24.7,5,SW,52,SSW,ESE,13,24,65,56,1013,1016.4,24,21.6,Yes,No
15.5,24.4,0,NNE,48,W,ENE,4,19,65,59,1021.5,1016.5,20.7,23.4,No,No
20.5,26.3,0.2,S,35,SSW,ESE,9,15,82,66,1019.4,1018.7,21.8,25.9,No,No
12.1,23.6,0,S,74,W,SW,15,6,41,27,1015.2,1010.1,17.5,22.4,No,No
18.6,22.8,0,NNE,46,NNW,NNE,9,24,77,75,1011.2,1008,20.2,21.7,No,Yes
10.4,18.2,0,NA,0,W,WSW,24,17,50,34,1015.4,1017.1,11.9,17.4,No,No
12.3,24.6,0,NA,0,0,E,0,17,68,50,1022,1018.3,15.3,22.4,No,No
21.2,23.8,0,SSW,54,SSW,S,19,11,76,69,1013.9,1012.4,21.8,23.6,No,No
17.7,20.1,24,ESE,52,ESE,SE,33,26,95,93,1020.3,1017.4,18,17.4,Yes,Yes
8.6,20.1,4.4,SE,35,W,SE,26,20,47,39,1019.8,1019.3,14.3,18.9,Yes,No
13.6,23.6,0,NNW,54,N,NNW,20,39,61,53,1018.7,1013.9,18.8,21.2,No,No
20.5,29.4,0,ENE,35,NW,ENE,9,20,70,60,1012.4,1009.8,23.7,28.6,No,No
15.4,24.9,0.2,SSE,35,SE,ESE,20,22,51,38,1022.4,1020.7,21.2,24.1,No,No
15,24.3,0.2,NA,0,WSW,ENE,6,26,66,56,1016.4,1011.4,20.1,23.4,No,No
7.2,15.1,0,NA,0,W,SSW,19,22,52,31,1024.8,1025.2,8.8,13.9,No,No
19.3,26.3,0,NA,0,WNW,NE,9,24,76,50,1025.1,1022.5,22.9,25.5,No,No
19,29.2,0,SSW,65,NNE,NNW,22,28,62,68,1001.1,994.3,24.1,28.3,No,Yes
19.5,22.9,13,NA,0,S,S,22,17,90,75,1017.7,1017.6,19.6,21,Yes,No
11.6,18.2,0,NA,0,WNW,W,11,7,74,56,1019.7,1016.7,13.4,18.1,No,No
12.7,21.6,0.4,E,26,WNW,ENE,15,20,74,54,1031.2,1027.8,15.1,20.5,No,No
9.8,20.5,0,SW,50,W,WSW,9,9,59,36,1016.8,1017.3,12.6,19.5,No,No
14.3,22.6,5,ESE,31,SSE,ESE,17,20,56,43,1020,1018,19.1,21.7,Yes,No
13.7,24.5,0,W,46,NNW,WNW,15,22,52,35,1014.7,1013.9,17.5,23.3,No,No
14,26.4,0,SSE,56,W,SSE,19,37,50,56,1017.9,1018.5,17.4,20.2,No,No
13,21.8,0.4,NA,0,W,S,24,20,72,54,1016.4,1015.6,15.2,20.7,No,No
13.5,23.5,0,NNE,48,W,ENE,6,22,100,50,1028,1023.5,18,23,No,No
13.5,17.1,0.4,NA,0,SE,ESE,20,26,55,64,1034.2,1031,15.4,15.8,No,Yes
8.7,16.9,0,NA,0,WNW,WNW,13,13,69,50,1014.6,1012.2,11.9,15.8,No,No
11.1,25.7,0,E,33,W,E,20,26,0,32,1011.7,1007.5,0,22.9,No,Yes
9.4,15.6,0,NA,0,W,NNE,6,2,74,61,1014.5,1011.9,11,14.4,No,Yes
19,22.4,0,NNE,33,E,ENE,17,17,59,58,1019.7,1016.7,19.8,20.8,No,No
14.4,15.8,14.8,S,81,W,SW,20,24,92,68,1006.1,1009.8,14.7,14,Yes,Yes
18.7,25,5.2,E,31,ESE,E,9,20,79,69,1014.9,1012.9,22.7,24.2,Yes,No
12.4,22.3,0,W,31,W,ENE,15,20,79,64,1023,1018.4,15.6,22.1,No,No
18.1,28.5,5.6,W,74,NW,W,22,44,87,27,1005.6,1001.5,18.2,28.1,Yes,No
11,17.9,0.4,WSW,59,W,WSW,19,22,51,35,1015.3,1013.8,13.2,15.7,No,No
16.2,22.3,5.8,SE,35,SE,SE,11,15,68,60,1023.7,1022.4,18.3,20.5,Yes,No
